testname,width,height,num_seams_removed,grey,conv,convp,pathsum,minpath,rmpath,malloc,total
car,480,360,31,2132536,1993416,1300937,9027671,1093430,4859499,1299149,2170663
car,480,360,31,2041393,1907476,1246858,8718571,1049616,4594522,1267594,2082603
car,480,360,31,2016586,1917101,1190559,8401671,1007384,4480451,1234177,2024792
car,480,360,31,1950524,1818260,1204962,8294115,1005523,4446381,1264614,1998437
car,480,360,31,1911619,1758641,1129696,7917541,934481,4232159,1192616,1907675
car,480,360,46,3190226,2948178,2529972,18315818,2062064,9500101,2916423,4146278
car,480,360,46,2959048,2774496,2426736,16937944,1897328,9014560,1921256,3793136
car,480,360,46,2780000,2593056,2407876,16014581,1921477,8672077,1644535,3603360
car,480,360,46,2622145,2475655,2336113,15249789,1905216,8389455,1578206,3455657
car,480,360,46,2483008,2350244,2239923,14545472,1797561,8071796,1488839,3297684
car,480,360,46,2332154,2219074,2103950,13864126,1697546,7601440,1439286,3125757
car,480,360,46,2218418,2114478,2016302,13279200,1657184,7334654,1356560,2997679
car,480,360,46,2129048,2010952,1954012,12828316,1599602,7051883,1288346,2886215
car,480,360,46,2091323,1905354,1860286,12358891,1529248,6757937,1250250,2775328
car,480,360,46,1941115,1824306,1801482,11867198,1471925,6571020,1208300,2668534
car,480,360,61,3188060,2910564,3399582,23453545,2741150,12596361,2840145,5112940
car,480,360,61,2971032,2642000,3303385,21534066,2597968,11861699,1890390,4680054
car,480,360,61,2629155,2458012,3178648,20192665,2526780,11237357,1545323,4376794
car,480,360,61,2533461,2411520,2999764,18964535,2401147,10665827,1514155,4149040
car,480,360,61,2354912,2209634,2799746,17761336,2301770,10119436,1402158,3894899
car,480,360,61,2221388,2101536,2651682,16867434,2162408,9496910,1373570,3687492
car,480,360,61,2131004,2033847,2513702,16069726,2024259,8963072,1277225,3501283
car,480,360,61,2034570,1910267,2432451,15367678,1926417,8642867,1236300,3355055
car,480,360,61,1952946,1876497,2311650,14738365,1821332,8258104,1172475,3213136
car,480,360,61,1869765,1740458,2304112,14262485,1787064,7979630,1120941,3106445
car,480,360,76,2371986,2100116,3308510,21535382,2641518,11842968,2073232,4587371
car,480,360,76,2115792,2002974,3261478,20367540,2621189,11601316,1431587,4340187
car,480,360,76,2034466,1919739,3082756,19568664,2443000,10966509,1230897,4124603
car,480,360,76,1946418,1826417,2929852,18420057,2343298,10454988,1174226,3909525
car,480,360,76,1848059,1757605,3080858,17628441,2250213,10134999,1135821,3783599
car,480,360,76,1772087,1725459,2679840,16849460,2165248,9496672,1107550,3579631
car,480,360,76,1760264,1650896,2568712,16284484,2101084,9108408,1017000,3449084
car,480,360,76,1645292,1584416,2478724,15716348,1996956,8796636,999128,3321750
car,480,360,76,1599684,1488964,2409792,15139612,1926228,8596268,960400,3212094
car,480,360,76,1545156,1439876,2323716,14734748,1885448,8249184,929764,3110789
car,480,360,91,3197577,2922240,4956961,33531096,3793601,17814559,2646481,6886251
car,480,360,91,2771128,2575112,4537313,30048580,3522796,16257206,1755339,6146747
car,480,360,91,2476459,2345074,4312238,27684094,3430771,15300333,1466062,5701503
car,480,360,91,2358364,2183844,4178434,25871554,3299130,14463804,1388494,5374362
car,480,360,91,2130212,1994222,3887161,24164416,3105460,13468429,1268909,5001880
car,480,360,91,2017994,1914703,3654767,22748804,3001861,12866221,1211374,4741572
car,480,360,91,1849238,1756785,3443199,21307370,2745506,12000658,1140737,4424349
car,480,360,91,1831055,1685062,3269235,20281325,2653087,11343523,1106466,4216975
car,480,360,91,1709448,1619760,3112264,19510448,2510920,10832168,1034316,4032932
car,480,360,91,1644160,1554016,3002140,18589904,2543516,10404496,1020932,3875916
car,480,360,106,3185216,2932151,5786142,38726807,4557910,20385526,2664155,7823790
car,480,360,106,2780064,2647584,5275177,34312996,4196507,18508460,1782038,6950282
car,480,360,106,2476914,2330553,5131349,31458101,4078922,17502368,1423458,6440166
car,480,360,106,2232230,2106828,4775613,28919776,3765193,16212825,1299157,5931162
car,480,360,106,2039631,1904123,4335945,26736919,3507808,14959372,1207839,5469163
car,480,360,106,1948574,1820067,4115489,25077763,3243788,14044569,1129239,5137948
car,480,360,106,1830440,1758735,3832256,23705753,3077751,13192446,1177486,4857486
car,480,360,106,1708348,1612920,3671772,22469204,2982128,12544296,1017148,4600581
car,480,360,106,1658184,1539024,3549776,21460396,2838244,12009988,967724,4402333
car,480,360,106,1545876,1436788,3331716,20509044,2698136,11522200,916660,4196042
car,480,360,121,3189541,2929353,6615328,43683601,4968754,23230822,2612994,8723039
car,480,360,121,2784536,2588776,5993228,38294282,4700751,20845332,1731096,7693800
car,480,360,121,2462667,2278296,5720964,35079086,4506822,19626068,1421063,7109496
car,480,360,121,2198514,1984596,5234053,31782509,4132951,17879493,1285466,6449758
car,480,360,121,2036933,1901268,4811917,29423582,3818011,16492206,1202199,5968611
car,480,360,121,1852443,1747274,4527503,27591459,3618358,15423330,1101304,5586167
car,480,360,121,1725540,1602012,4209540,25894704,3332828,14508380,1043832,5231683
car,480,360,121,1641520,1555672,3988176,24613896,3180992,13712440,979356,4967205
car,480,360,121,1531064,1436672,3821692,23270240,3028208,13079904,941144,4710892
car,480,360,121,1494308,1386884,3621652,22478704,2927616,12467052,898472,4527468
car,480,360,136,3220956,2948316,7331748,48789904,5610944,25543937,2553402,9599920
car,480,360,136,2614123,2434062,6482450,42105466,5104868,22536662,1672460,8295009
car,480,360,136,2352616,2192122,6189080,38258108,4893258,21233982,1339428,7645859
car,480,360,136,2130584,1993558,5656413,34821827,4443466,19203645,1237404,6948689
car,480,360,136,1948863,1823581,5214253,31923653,4130780,17678450,1187828,6390740
car,480,360,136,1788095,1674604,4833494,29804023,3839712,16668270,1044368,5965256
car,480,360,136,1648472,1557076,4519308,27928712,3618844,15512572,980236,5576522
car,480,360,136,1597232,1487484,4286956,26436076,3463284,14699292,929144,5289946
car,480,360,136,1514884,1492284,4123780,25140924,3252660,13988548,892240,5040532
car,480,360,136,1441028,1353136,3903168,24078840,3052168,13364996,840704,4803404
car,480,360,151,3183141,2917577,8003048,53872029,6139576,28233878,2430129,10477937
car,480,360,151,2593706,2430164,7091795,46133973,5507160,24714627,1670869,9014229
car,480,360,151,2348124,2177634,6783024,41611581,5392248,23144972,1314225,8277180
car,480,360,151,2016615,1913379,6095333,37440922,4909804,21030480,1172479,7457901
car,480,360,151,1867589,1782041,5600239,34384481,4484234,19064456,1078612,6826165
car,480,360,151,1709692,1596324,5193676,31996156,4154216,17673736,985676,6330947
car,480,360,151,1583140,1495840,4900408,29884552,3964572,16573932,943188,5934563
car,480,360,151,1545252,1433200,4672656,28308760,3702904,15729196,896520,5628848
car,480,360,151,1430676,1351028,4369384,26859488,3476840,14935544,860540,5328350
car,480,360,151,1388528,1314580,4290352,26383012,3403344,14684464,833768,5229804
car,480,360,166,3197641,2919003,8847512,58584814,6701532,30612515,2437949,11330096
car,480,360,166,2627477,2432407,7749856,49831828,6138763,26742692,1633914,9715693
car,480,360,166,2239072,2085446,7292731,44768690,5823501,24756301,1274566,8824030
car,480,360,166,2016098,1919946,6485671,40041242,5279711,22050857,1163066,7895659
car,480,360,166,1843379,1690087,6022155,36511609,4814562,20238416,1065163,7218537
car,480,360,166,1655856,1545780,5516284,33843376,4416628,18742604,995308,6671583
car,480,360,166,1543848,1441080,5178972,31532664,4171024,17561892,909412,6233889
car,480,360,166,1477680,1401280,4869340,29743084,3953952,16539140,856852,5884132
car,480,360,166,1400616,1304296,4749464,29033272,3842256,16001348,813744,5714499
car,480,360,166,1398528,1299700,4687912,28919948,3813428,15945548,831560,5689662
car,480,360,181,3295424,2915941,9497412,63962765,7217379,32936289,2411137,12223634
car,480,360,181,2710749,2427399,8394720,53516462,6645787,28792167,1576791,10406407
car,480,360,181,2293286,2151840,7761255,47984064,6197194,26382959,1274945,9404554
car,480,360,181,2012544,1818466,6887305,42755268,5613561,23501740,1119229,8370811
car,480,360,181,1844977,1728896,6277554,39008062,5071723,21326631,1042405,7630024
car,480,360,181,1730728,1496048,5804744,36060704,4695340,19879360,964600,7063152
car,480,360,181,1580568,1396888,5449780,33685168,4355316,18475644,889632,6583299
car,480,360,181,1493492,1340040,5159432,32033792,4146824,17577960,845300,6259684
car,480,360,181,1449372,1298704,5105736,31763948,4128012,17483908,831204,6206088
car,480,360,181,1432988,1307232,5118744,31868552,4051048,17430228,830220,6203901
car,480,360,196,3188252,2928201,10256117,67800099,7772309,36038342,2371551,13035487
car,480,360,196,2628110,2473040,9044432,56726518,7302896,30887975,1684642,11074761
car,480,360,196,2175942,2013484,8180137,50502330,6787084,28353684,1252325,9926498
car,480,360,196,1950735,1873327,7277798,44405484,6073882,24765881,1091004,8743811
car,480,360,196,1722644,1604664,6765684,40582388,5311216,22606080,979204,7957188
car,480,360,196,1600448,1485776,6127524,37496016,5041732,20828528,909036,7348906
car,480,360,196,1480480,1388380,5764308,35060324,4600988,19514768,866752,6867600
car,480,360,196,1401860,1301872,5514556,33981208,4463168,19060468,824180,6654731
car,480,360,196,1388764,1311464,5497480,34319392,4457120,18872744,822596,6666956
car,480,360,196,1386080,1312880,5497720,33934636,4495004,18803012,811464,6624079
car,480,360,211,3181092,3081783,11069811,72243319,8378813,37533299,2284096,13777221
car,480,360,211,2536761,2296369,9601709,60052379,7758255,32615266,1499386,11636012
car,480,360,211,2129358,2016866,8660372,52833089,7066302,28905243,1199777,10281100
car,480,360,211,1851067,1756155,7732487,46637261,6230319,25700863,1064215,9097236
car,480,360,211,1749960,1597456,7009192,42424848,5708872,23235092,968692,8269411
car,480,360,211,1545512,1435360,6463360,39181580,5350304,21730700,884220,7659103
car,480,360,211,1443452,1366192,6049836,36999880,5037192,20196804,833860,7192721
car,480,360,211,1389024,1307584,5967656,36443220,4779556,19912460,818752,7061825
car,480,360,211,1397988,1298748,5956280,36422672,4853980,19965548,822088,7071730
car,480,360,211,1399344,1297972,5950368,36407280,4896280,19929196,822804,7070324
car,480,360,226,3197385,2916087,11674188,76709856,9079238,40377518,2428880,14638315
car,480,360,226,2463083,2302485,10139024,63247528,8304635,34638053,1504784,12259959
car,480,360,226,2165804,2001280,9005895,54688351,7441646,30408905,1234988,10694686
car,480,360,226,1854021,1767418,7974829,48500354,6617813,26792833,1028609,9453587
car,480,360,226,1659064,1540936,7262684,44178076,5911532,24656208,922164,8613066
car,480,360,226,1555064,1383864,6736656,40587032,5538636,22526768,848220,7917624
car,480,360,226,1398472,1300920,6356128,38851908,5182172,21499732,811348,7540068
car,480,360,226,1387280,1307128,6350708,38740700,5199768,21394248,807916,7518774
car,480,360,226,1386316,1306900,6342644,38744192,5205356,21371900,808656,7516596
car,480,360,226,1398336,1298536,6317876,38841252,5265760,21388428,809420,7531960
car,858,480,1,3332980,3339988,0,2208804,33132,274904,3795648,1298545
car,858,480,1,3318748,3051420,0,2093028,34748,214584,2484464,1119699
car,858,480,1,3315668,3052928,0,1843044,32700,213076,2397600,1085501
car,858,480,1,3313268,3052292,0,1849900,33140,212440,2366708,1082774
car,858,480,1,3315660,3046876,0,1850280,34020,212860,2418304,1087800
car,858,480,1,3312440,3058452,0,1853868,33976,211820,2369568,1084012
car,858,480,1,3310952,3051344,0,1839404,35036,211932,2391328,1083999
car,858,480,1,3312900,3056420,0,1876364,33844,216216,2364968,1086071
car,858,480,1,3309276,3053752,0,1843700,33112,213292,2386120,1083925
car,858,480,1,3310300,3053972,0,1853320,33340,212276,2359748,1082295
car,858,480,27,7123872,6448016,1700088,17697824,1468184,10222552,6635984,5129652
car,858,480,27,6224745,5674140,1597300,16256212,1423404,9698457,4235442,4510970
car,858,480,27,5882958,5374869,1525967,15531423,1347183,9215869,3966453,4284472
car,858,480,27,5583238,5136446,1509008,14632516,1383468,8938826,3791740,4097524
car,858,480,27,5307934,4674310,1469086,14043760,1336342,8792082,3649416,3927293
car,858,480,27,4896952,4470552,1381759,13439763,1256259,8277798,3550175,3727325
car,858,480,27,4617148,4280044,1363891,12852805,1287115,8090501,3221460,3571296
car,858,480,27,4423328,4078191,1286798,12253428,1171071,7702418,3156864,3407209
car,858,480,27,4248631,3926704,1223901,11839445,1134246,7338903,3030577,3274240
car,858,480,27,4080696,3768644,1205808,11389932,1103168,7092632,2996865,3163774
car,858,480,53,7185736,6468824,3543247,31029276,3050208,20078917,6707534,7806374
car,858,480,53,5899648,5413213,3340832,28125917,3040619,18837517,4260995,6891874
car,858,480,53,5302164,5197632,3109144,25936116,2768842,17436654,3818782,6356933
car,858,480,53,5025286,4467924,2845684,23745876,2463278,15992546,3451274,5799186
car,858,480,53,4617635,4273443,2659078,22264110,2300585,14976651,3160692,5425219
car,858,480,53,4242864,3921742,2485813,20887207,2146863,14052907,2977149,5071454
car,858,480,53,4079164,3760192,2384652,19778500,2048748,13339632,2837192,4822808
car,858,480,53,3928092,3505984,2245720,18843456,1973172,12679676,2710272,4588637
car,858,480,53,3671148,3383912,2160828,18015432,1829412,12176348,2552704,4378978
car,858,480,53,3537752,3266288,2090192,17280284,1792304,11738796,2432604,4213822
car,858,480,79,7133240,6444088,5151143,43545669,4395355,28524921,6206264,10140068
car,858,480,79,5869867,5366051,4688387,38758310,4163063,26196590,4198516,8924078
car,858,480,79,5063758,4673080,4375924,35098484,3782867,24349824,3508971,8085290
car,858,480,79,4636225,4250268,4011918,31889882,3526819,22205400,3168705,7368921
car,858,480,79,4260119,3913924,3672541,29550249,3267066,20435652,2833544,6793309
car,858,480,79,3934012,3619928,3436596,27456132,3001496,19064840,2662180,6317518
car,858,480,79,3661240,3377624,3232824,25835084,2857152,17913492,2531412,5940882
car,858,480,79,3545084,3219884,3049724,24472700,2684996,16887244,2398548,5625818
car,858,480,79,3315260,3078132,2956148,23655608,2541248,16439820,2325636,5431185
car,858,480,79,3317560,3052768,2940144,23632156,2553936,16339572,2308848,5414498
car,858,480,105,7130384,6458272,6830260,55783148,5731115,36421321,6066611,12442111
car,858,480,105,5586778,5167684,6335588,48611774,5440698,33199274,3741296,10808309
car,858,480,105,4881709,4670892,5618544,43013286,4884516,29535692,3265757,9587039
car,858,480,105,4377796,3939830,5088500,38700859,4326742,26579687,2941258,8595467
car,858,480,105,3929860,3630652,4613584,35544320,4010064,24365088,2665344,7875891
car,858,480,105,3660408,3383096,4264504,32926100,3706292,22579800,2488800,7300900
car,858,480,105,3424204,3153744,4027176,31037880,3522728,21381276,2356240,6890324
car,858,480,105,3318284,3064196,3989540,30791244,3445040,21103336,2293020,6800466
car,858,480,105,3319552,3062936,4025056,30763116,3349856,21129388,2319788,6796969
car,858,480,105,3314544,3063392,3972204,30828696,3446808,21091980,2284896,6800252
car,858,480,131,7084280,6276424,8373092,67002026,6982983,44702477,5928350,14634963
car,858,480,131,5298502,5149478,7538452,57698946,6593108,39941217,3617280,12583698
car,858,480,131,4621362,4288020,6560707,49856810,5706974,34533059,3091449,10865838
car,858,480,131,4080644,3855364,5904960,44430360,5103504,30894484,2710204,9697952
car,858,480,131,3658380,3401324,5367700,41137060,4685800,28397900,2523780,8917194
car,858,480,131,3322896,3072660,5041176,38323484,4367448,26671276,2345380,8314432
car,858,480,131,3315784,3069360,5023784,38127028,4335328,26496328,2305056,8267266
car,858,480,131,3316444,3075108,5034408,38110312,4334668,26483796,2302844,8265758
car,858,480,131,3318536,3070872,4994356,38183424,4445676,26686800,2292440,8299210
car,858,480,131,3323108,3071756,5027184,38359492,4321004,26500876,2311028,8291444
car,858,480,157,7073304,6611672,10068832,79442876,8551250,53583930,6032048,17136391
car,858,480,157,5313382,4883788,8825323,66356538,7817816,46315636,3517197,14302968
car,858,480,157,4433125,4076596,7544787,56680314,6671277,39730093,2877048,12201324
car,858,480,157,3859980,3608756,6656668,50278428,5883048,35257708,2569640,10811422
car,858,480,157,3422452,3213304,6112488,45990440,5360340,32256404,2319044,9867447
car,858,480,157,3316876,3055864,6006160,45416192,5286100,31696080,2264044,9704131
car,858,480,157,3316628,3053976,5990808,45389860,5288652,31794732,2270724,9710538
car,858,480,157,3315956,3054304,6010184,45423136,5272580,31728724,2256200,9706108
car,858,480,157,3314352,3056412,6005332,45339872,5294388,31761844,2275988,9704818
car,858,480,157,3312940,3053952,5989132,45355884,5317908,31767484,2260712,9705801
car,858,480,183,7083192,6550584,13138625,95238291,9875584,64032771,5342061,20126110
car,858,480,183,4428544,4083931,8866050,66674202,7821141,46642734,3006428,14152303
car,858,480,183,3874760,3508364,7764636,57930984,6779500,40575664,2848704,12328261
car,858,480,183,3425480,3161292,7068896,53342620,6165140,37236960,2329376,11272976
car,858,480,183,3320012,3061748,7007976,53108852,6121688,36982408,2261512,11186419
car,858,480,183,3317196,3064508,7009576,53022828,6074368,37035956,2259916,11178434
car,858,480,183,3320104,3064552,7044908,53017264,6152228,37012456,2258168,11186968
car,858,480,183,3316376,3060676,7038212,53112084,6125876,36976012,2260384,11188962
car,858,480,183,3313308,3057240,7039480,52949576,6174556,37008812,2268736,11181170
car,858,480,183,3320212,3073860,7012744,52902248,6129204,37018964,2278596,11173582
car,858,480,209,6668560,6215584,12752871,99360559,11041590,67182345,5556443,20877795
car,858,480,209,4836795,4512921,10687571,80226518,9471345,55801351,3173108,16870960
car,858,480,209,3932816,3674736,8988836,68199952,7925804,46890508,2547924,14216057
car,858,480,209,3431488,3227032,8070356,60939456,7115884,42064128,2316776,12716512
car,858,480,209,3318852,3060404,8004104,60302440,7058712,41649092,2243228,12563683
car,858,480,209,3318220,3062312,7977928,60447352,7143644,41611128,2256188,12581677
car,858,480,209,3328164,3068552,7959388,60331908,7091504,41676784,2255196,12571149
car,858,480,209,3320112,3053060,7975600,60302576,7088008,41705820,2259348,12570452
car,858,480,209,3320360,3056912,7990264,60439384,7108580,41629600,2248644,12579374
car,858,480,209,3316492,3056200,7981228,60344676,7091232,41619928,2259252,12566900
car,858,480,235,7391032,6449384,14530366,115068715,12799429,76380172,5424987,23804408
car,858,480,235,4987097,4455262,11755710,89553488,10584595,61220831,3152196,18570917
car,858,480,235,4067032,3622588,9920944,74969372,8887900,51046864,2492944,15500764
car,858,480,235,3432132,3064756,8976308,68563088,8051200,46654704,2254376,14099656
car,858,480,235,3429792,3056568,8933548,68715528,8088892,46525244,2280336,14102990
car,858,480,235,3438556,3055312,8988236,68373456,7989576,46514092,2245872,14060510
car,858,480,235,3431384,3051212,8928880,68485208,8031072,46553940,2229740,14071143
car,858,480,235,3434540,3057148,8983468,68416824,8024156,46458464,2229808,14060440
car,858,480,235,3435112,3086072,8892796,68382816,8032932,46545292,2231552,14060657
car,858,480,235,3427692,3055824,8958456,68406064,7995544,46461604,2242044,14054722
car,858,480,261,7136952,6557000,16295044,126084296,14184118,84133054,5239118,25962958
car,858,480,261,4685474,4252406,12921747,96422152,11486585,65765289,3099038,19863269
car,858,480,261,3787404,3495508,10651192,80037520,9609176,54673152,2425052,16467900
car,858,480,261,3319960,3059972,10012468,75564412,8940992,51479712,2224252,15460176
car,858,480,261,3310644,3058420,10003832,75535644,8979156,51512208,2207892,15460779
car,858,480,261,3319452,3050844,9994600,75470604,8884156,51468788,2213296,15440174
car,858,480,261,3316180,3053320,10042176,75473492,9021432,51467076,2216420,15459009
car,858,480,261,3318108,3083664,9998480,75523304,8937268,51467372,2227844,15455604
car,858,480,261,3317392,3059360,9996476,75476128,8984416,51458692,2216852,15450931
car,858,480,261,3316264,3052348,10036804,75455932,8982804,51454332,2216256,15451474
car,858,480,287,6664504,6164072,17003276,131408270,14827769,87805178,5062183,26893525
car,858,480,287,4424665,4090730,13389398,100850591,12150018,68963362,2922964,20679172
car,858,480,287,3602660,3469628,11267612,84884568,10089416,57976788,2459064,17374973
car,858,480,287,3322192,3068336,10946752,83116604,9776260,56432596,2248956,16891169
car,858,480,287,3321516,3066204,10972544,83017616,9811320,56451852,2245120,16888617
car,858,480,287,3320812,3063332,10945180,83118864,9886320,56483000,2227616,16904512
car,858,480,287,3310048,3068212,10986684,83214068,9806716,56477772,2216796,16908029
car,858,480,287,3325736,3063300,10968972,82985360,9795416,56585536,2235304,16895962
car,858,480,287,3322860,3067752,10917440,83122968,9815404,56506708,2230772,16898390
car,858,480,287,3319848,3052108,10963696,83060536,9808516,56540300,2222472,16896747
car,858,480,313,7061960,6536616,19183092,147306896,16794622,98279340,5070121,30023264
car,858,480,313,4413329,4319633,14472736,109064008,12992488,74367136,2859948,22248927
car,858,480,313,3530040,3269224,12183656,91868040,10895600,62568460,2329548,18664456
car,858,480,313,3313728,3066440,11950408,90596300,10635784,61504908,2204532,18327210
car,858,480,313,3310956,3062212,11936792,90531700,10611492,61417968,2239420,18311054
car,858,480,313,3312732,3061496,11938736,90421148,10660084,61494036,2208280,18309651
car,858,480,313,3311016,3061684,11963152,90688588,10722080,61382936,2234848,18336430
car,858,480,313,3314072,3058436,12000460,90512436,10779428,61483404,2211736,18335997
car,858,480,313,3319856,3041980,11949332,90583928,10764112,61496172,2282620,18343800
car,858,480,313,3316036,3060668,11962880,90544988,10771468,61439892,2205572,18330150
car,858,480,339,7085088,6525160,20372667,157881966,18178256,104937046,5050707,32003089
car,858,480,339,4440896,4075360,15272077,115593842,13882048,78095159,2794189,23415357
car,858,480,339,3487832,3159352,13060888,98592588,11831420,66633512,2280000,19904559
car,858,480,339,3321504,3053344,13146296,98673696,11751180,66264952,2196140,19840711
car,858,480,339,3312884,3054452,13144604,98438832,11759408,66241492,2199532,19815120
car,858,480,339,3314364,3054320,12959048,98234236,11708140,66205468,2204824,19768040
car,858,480,339,3310360,3056720,12969052,98301492,11790304,66245756,2207720,19788140
car,858,480,339,3324244,3063240,12915252,98448888,11776716,66456464,2227272,19821207
car,858,480,339,3307380,3056776,12916668,98166372,11677744,66231824,2195272,19755203
car,858,480,339,3312552,3056312,12983648,98363268,11675516,66297852,2217608,19790675
car,858,480,365,7075640,6538704,21561616,167228283,19386587,111086585,4805417,33768283
car,858,480,365,4258989,3940957,15877826,120325284,14511846,81398773,2671379,24298505
car,858,480,365,3363156,3101484,13811584,105834752,12699152,71175436,2408292,21239385
car,858,480,365,3321288,3057916,13823108,105674448,12692792,71070892,2189932,21183037
car,858,480,365,3318776,3060724,13854556,105624020,12697940,71023152,2217228,21179639
car,858,480,365,3322196,3058276,13817692,105709872,12756504,71046156,2199412,21191010
car,858,480,365,3317292,3059408,13847724,105615352,12767196,71099752,2216412,21192313
car,858,480,365,3317708,3058012,13823164,105835856,12772636,70992836,2203256,21200346
car,858,480,365,3314804,3058240,13869656,105763800,12745428,71059480,2224408,21203581
car,858,480,365,3316012,3080900,13808604,105569256,12674424,71059592,2196060,21170484
car,858,480,391,7132928,6479880,23158083,179135114,21022259,118732169,4796084,36045651
car,858,480,391,4357655,4045869,16835830,126801502,15381123,85846208,2715497,25598368
car,858,480,391,3311664,3052844,14915396,112916852,13590104,75802992,2240100,22582995
car,858,480,391,3314140,3050128,14892640,112811344,13697788,75789012,2171984,22572703
car,858,480,391,3314404,3052580,14856544,113023176,13585276,75874884,2185784,22589264
car,858,480,391,3315048,3056680,14874652,112899832,13594224,75784744,2168460,22569364
car,858,480,391,3315948,3052664,14918216,112875716,13648812,75790600,2164348,22576630
car,858,480,391,3315224,3052136,14883348,113020112,13581356,75780188,2178508,22581087
car,858,480,391,3309512,3051368,14913016,112860376,13504208,75849120,2170544,22565814
car,858,480,391,3313516,3047336,14907576,112792260,13650652,75782952,2179936,22567422
car,858,480,417,7142896,6532256,24254008,188149937,22008493,124720975,4729424,37753798
car,858,480,417,4078772,3788180,17562080,132507064,15935264,89013684,2582676,26546772
car,858,480,417,3317244,3048608,15809180,120437628,14524732,80888260,2164984,24019063
car,858,480,417,3314384,3068880,15866384,120318512,14406084,80765796,2189052,23992909
car,858,480,417,3315768,3059972,15868624,120556988,14571140,80770656,2162220,24030536
car,858,480,417,3316232,3052940,15849720,120517916,14494808,80698164,2157912,24008769
car,858,480,417,3307536,3049016,15866916,120582776,14451172,80738688,2188868,24018497
car,858,480,417,3323764,3057340,15866620,120533584,14589704,80721216,2224852,24031708
car,858,480,417,3318092,3050332,15842748,120427232,14463264,80852216,2156596,24011048
car,858,480,417,3310272,3055992,15844136,120462932,14445852,80688396,2170636,23997821
car,3860,2160,1,64323400,42599300,0,27194432,267500,850328,43224028,17845898
car,3860,2160,1,64373392,42584480,0,25901428,266740,792660,37559552,17147825
car,3860,2160,1,64302772,42576696,0,25799544,295092,814324,36984560,17077298
car,3860,2160,1,64340580,42585560,0,25929364,312268,796324,37331320,17129541
car,3860,2160,1,64341172,42559808,0,25864852,311988,801472,37249740,17112903
car,3860,2160,1,64267616,42554372,0,25859344,317520,812648,37001236,17081273
car,3860,2160,1,64293932,42596416,0,26014792,313568,791540,37160728,17117097
car,3860,2160,1,64255040,42560000,0,25911172,302592,798292,37451588,17127868
car,3860,2160,1,64273696,42570960,0,26005984,341072,800400,36981256,17097336
car,3860,2160,1,64289236,42624540,0,25981732,224184,817936,37507760,17144538
car,3860,2160,121,56904454,38298519,32476422,727909918,22515973,436576904,35783243,135046543
car,3860,2160,121,57094237,38583731,32422808,723489119,21894310,433889106,32721337,134009464
car,3860,2160,121,57005594,38371600,32531809,728871767,22300987,434500694,32644544,134622699
car,3860,2160,121,57056032,38415512,32410409,729499329,22395918,433591668,32801001,134616986
car,3860,2160,121,57414857,38336589,32538369,727380978,22124471,434940652,33060652,134579656
car,3860,2160,121,56993292,38381095,32363222,725470258,22018833,431885055,32704695,133981645
car,3860,2160,121,57048043,38381753,32363466,724192517,22619867,432952027,32603045,134016071
car,3860,2160,121,57014743,38365922,32520352,724198082,22813983,437922960,32986526,134582256
car,3860,2160,121,56981227,38379423,32466035,725638269,22145318,434475542,32819285,134290509
car,3860,2160,121,56974804,38392083,32428639,717828848,22459425,434001730,32631794,133471732
car,3860,2160,241,57827718,38331729,67445851,1469919726,48291915,1028264061,36620098,274670109
car,3860,2160,241,56968454,38368468,67154357,1470618126,49417803,1032664948,32613653,274780580
car,3860,2160,241,57322804,38306405,67297989,1466410885,49521793,1029945115,32132898,274093788
car,3860,2160,241,56987072,38387110,67196802,1469033385,48491855,1029388104,32614882,274209921
car,3860,2160,241,57472902,38775380,67273150,1467018204,49660121,1030413523,32686450,274329973
car,3860,2160,241,57010365,38377049,67622762,1474261511,48245006,1030837565,32456141,274881039
car,3860,2160,241,57307884,38283311,67355469,1463066627,48363688,1030729601,32627287,273773386
car,3860,2160,241,57354258,38331567,67339971,1461241119,48436383,1031564298,32787791,273705538
car,3860,2160,241,56980090,38337413,67234382,1445585086,48986324,1033402264,32767322,272329288
car,3860,2160,241,56963485,38321223,67502391,1457427277,48353783,1027972989,32540789,272908193
car,3860,2160,361,56883919,38319846,102433468,2203343277,78217938,1693411249,36448596,420905829
car,3860,2160,361,56927831,38369169,103569513,2203846206,78203222,1704672843,32370409,421795919
car,3860,2160,361,56873419,38404617,103870503,2212595166,78476071,1707039256,32334374,422959340
car,3860,2160,361,56908035,38530449,103643306,2218209035,78510388,1702660448,32245555,423070721
car,3860,2160,361,56894124,38368044,103305640,2202851163,78954748,1704033002,32225530,421663225
car,3860,2160,361,56904713,38440263,102698204,2232229078,80684518,1707845235,32522495,425132450
car,3860,2160,361,56911907,38364052,103867197,2254183348,78550796,1704016190,32056695,426795018
car,3860,2160,361,56911101,39478641,103318482,2210363618,78533412,1707316353,32188070,422810967
car,3860,2160,361,56916294,38380343,103106715,2216670064,77786161,1701745997,32065973,422667154
car,3860,2160,361,56927412,38382767,102992222,2228554298,78359649,1695721483,32028967,423296679
car,3860,2160,481,58383400,38471254,146467062,3004303169,109724853,2448569387,35070066,584098919
car,3860,2160,481,58135046,38355415,138868767,3028784748,110895142,2446350736,31838915,585322876
car,3860,2160,481,57034263,38352635,139207924,3015817681,112029508,2442138938,31995638,583657658
